,id,timestamp,tweet,replies,retweets,quotes,likes
2380,1177719172513615872,09/27/2019,"We are not a country that detains migrant children indefinitely or denies them access to soap, toothbrushes, or beds.

We are a country that welcomes those in search of a better life—the tired, the poor, the huddled masses yearning to breathe free.

Trump doesn't get that. https://t.co/g6JoyGaHrb",919,2415,118,11813
2381,1177747248613974016,09/28/2019,"In America, health care should be a right for all. But time and again, President Trump has made it harder for underrepresented and underserved communities to access the affordable, quality health care they need.

It's shameful, and as president, I will reverse his actions. https://t.co/CkgGpAekrl",295,392,12,1621
2382,1177759630858080256,09/28/2019,"Donald Trump has turned his back on America’s families. It’s time we rewarded work, not just wealth. https://t.co/AwSdIyY11l",1153,1462,104,9354
2383,1177985569055334401,09/28/2019,"Yesterday in Las Vegas, we discussed the crucial need to address the gun violence epidemic. Folks, it’s time to pass common-sense gun safety legislation. I’ve beaten the @NRA twice — and as president, I’ll do it again. https://t.co/5wRme6TCoJ",339,484,30,3068
2384,1178003436823965696,09/28/2019,It’s clear — we are in a battle for the soul of this nation. It’s time to pick our heads up and show the world who we are. We are the United States of America — there is nothing beyond our capacity.,1855,5215,348,33562
2385,1178033384041304064,09/28/2019,"It is long past time to address the devastating effects of climate change. As president, I will take action against those who knowingly harm our environment. https://t.co/6BHbmlVB37",502,769,51,4310
2386,1178054523316604929,09/28/2019,"We need to take the next step in improving our nation’s health care system. The Affordable Care Act was an historic first step — we need to build on it, not start from scratch. I’ll protect and build on Obamacare to ensure everyone has access to affordable, quality health care.",720,1318,85,6706
2387,1178100153426862081,09/29/2019,"The Trump Administration is responsible for the largest reduction in federally protected land — it’s wrong. As president, I will reverse President Trump's actions and protect our precious federal lands for generations to come. #NationalPublicLandsDay  https://t.co/PMh0u3rvWc",1028,4986,189,22548
2388,1178308698407686144,09/29/2019,"To everyone in the Jewish community, @DrBiden and I wish you a very happy, healthy, and sweet New Year. #RoshHashanah https://t.co/vSwRbJWKlz",169,435,23,2994
2389,1178344937030471680,09/29/2019,"President Trump is trying to hijack this election to distract from how he has turned his back on America's families: sabotaging our health care, prioritizing tax cuts for the super-wealthy, and rolling back our progress on climate change.

We won't let him get away with it.",2398,5678,356,30404
2390,1178384195950989313,09/29/2019,"On Monday, $255 million in funding expires for historically black colleges and universities and minority-serving institutions. Senate Republicans need to pass the #FUTUREAct now. Our students and educators cannot afford to wait. https://t.co/tY4o2T36AN",191,894,47,2368
2391,1178399295655075847,09/29/2019,"The science is clear: we cannot wait to take action on climate change.

On day one, I’ll take unprecedented steps to rally the world and tackle this crisis head on. We can and will solve this — together. https://t.co/YPymjqJZzv",680,1682,83,8035
2392,1178417917899100160,09/29/2019,"Let’s be clear, this attack is designed to weaken our unions and take away workers’ voices on the job. It’s wrong. I stand with Alaska’s public employees. https://t.co/MbZxu1Ayzz",246,457,21,1826
2393,1178452395308851201,09/29/2019,"We must end this epidemic of violence against the transgender community — especially trans women of color. It’s up to all of us to stand up and give hate no safe harbor.

Every American deserves to live open, proud, free and without fear. https://t.co/zdfQYpEpbZ",356,575,44,2598
2394,1178459189783470082,09/29/2019,"We can combat climate change.
We can end our gun violence epidemic.
We can ensure every American has access to quality, affordable health care.

It’s all within our reach if we unite this country. There’s not a single thing we cannot do — together.",1559,2111,219,12054
2395,1178470766049992704,09/30/2019,President Trump is trying to hijack this election. We cannot let him get away with it.,4673,7066,687,52537
2396,1178669353987903490,09/30/2019,"Grateful for the leadership of @fred_guttenberg for finding purpose in tragedy.

We will beat the @NRA and end our gun violence epidemic. https://t.co/V5FaK1xDnu",565,5059,331,21582
2397,1178693484049510400,09/30/2019,Harris County Deputy Sandeep Dhaliwal was a hero and a trailblazer who selflessly served his community every day. @DrBiden and I are keeping his family and loved ones in our hearts. https://t.co/82ex0246hj,221,722,37,4094
2398,1178745073564975105,09/30/2019,"Being middle class isn’t a number. It’s a value set. It’s about the issues that matter to every American family: a good education, economic opportunity, access to quality, affordable health care.

We've got to rebuild the middle class and, this time, ensure everyone comes along.",4116,2248,2701,12556
2399,1178789868811341824,09/30/2019,"Wonder why President Trump is lying about me? It's because he knows that I will beat him like a drum.

Chip in $5 before tonight’s public fundraising deadline to help us defeat Donald Trump and stop the outrageous lying and cheating he engages in: https://t.co/I2jAPpnURl https://t.co/yWcclnx5Zo",3310,1721,321,9187
2400,1179096137036382209,10/01/2019,"Two years ago, we watched in horror as 58 precious lives were cut short in the deadliest mass shooting in modern US history. As we remember those we lost in Las Vegas, we must honor them with action. We cannot let the scourge of gun violence tear our communities apart any longer.",470,1864,65,10893
2401,1179123064275161095,10/01/2019,"President Trump works for the @NRA.

I’ll work for the American people. https://t.co/vnuXbsWfDM",869,2241,118,12018
2402,1179142897184186370,10/01/2019,The brave people of Hong Kong deserve the full support of the United States as they demand the civil liberties and autonomy promised to them. Violent suppression is unacceptable. The world is watching. https://t.co/ruOJWceLYr,749,3180,255,8836
2403,1179156534808453121,10/01/2019,"One of my favorite parts of debate night has become meeting our contest winners from around the country. God love ya, JoAnne. Thanks for coming to Houston.

Enter for your chance to join me at the next Democratic debate: https://t.co/2nIkSTykmS https://t.co/uPpiaxGe2s",158,159,13,859
2404,1179170376506474496,10/01/2019,"Weapons of war have no place on our streets.

We must take on the @NRA and ban assault weapons and high-capacity magazines. I’ve done it before, and I’ll do it again in the White House. https://t.co/hdVTM6YVF7",1003,1616,120,8254
2405,1179199820461797376,10/02/2019,"President Trump asked a foreign government to interfere in our elections, and now he's spending $10 million on attack ads against me. It's clear that he is trying to influence the primary and pick his opponent.

Why? Because he knows I’ll beat him like a drum.",4240,7223,732,48383
2406,1179223189408419840,10/02/2019,President Trump is morally unfit to lead our country. https://t.co/r3SKYqK26K,3835,9206,641,64684
2407,1179417780556312576,10/02/2019,".@DrBiden and I are sending our best wishes to @BernieSanders, Jane, and the whole Sanders family. Anyone who knows Bernie understands what a force he is. We are confident that he will have a full and speedy recovery and look forward to seeing him on the trail soon.",450,2858,132,30572
2408,1179464816273965056,10/02/2019,"Thoughts and prayers won't end our gun violence epidemic. We need courage, and we need leadership. It's past time we take on the @NRA and pass common-sense gun safety reform.

Today, I released my plan to end our gun violence epidemic: https://t.co/rY7zY4Z3gT",318,442,36,2643
2409,1179483520026198023,10/02/2019,This is not how an American president should act. https://t.co/qSrijMhhun,3025,7246,532,56406
2410,1179486054002376710,10/02/2019,"I'm about to take the stage at the #2020GunSafety Forum in Las Vegas to discuss my track record of taking on the @NRA and my new plan to end our gun violence epidemic.
 
Read the full plan at https://t.co/KtCufs5X3q and then watch live: https://t.co/xfA1mVkEZ3",191,286,18,1366
2411,1179506339812450304,10/02/2019,"In 1994, Senator Feinstein and I led the fight to ban assault weapons and high-capacity magazines. We took on the @NRA and got it done.

As president, I’ll ban these weapons of war once again. We will get them off our streets.

https://t.co/AbTUKdY7Bv https://t.co/u06FKHQv6D",312,401,33,2017
2412,1179511372893360128,10/02/2019,"En el 1994, el senador Feinstein y yo dirigimos la lucha para prohibir las armas de fuego para asalto y las revistas de alta capacidad. Luchamos contra el @NRA y los vencimos.

Como presidente, volveré a prohibir estas armas de guerra. Las sacaremos de nuestras calles.",416,220,167,1152
2413,1179517664630206469,10/02/2019,"52 years ago, Thurgood Marshall became the first African American Supreme Court Justice. A legal giant in the struggle for civil rights—he relentlessly pushed America closer to our promise of liberty, equality, and justice for all. His voice forever changed the course of history.",242,791,25,4488
2414,1179536790312620039,10/02/2019,"President Trump broke his promise to America's farmers. He campaigned on having their backs, but now his administration is abandoning them and claiming family farms might not survive.
 
I will expand opportunities for our farmers — not count them out. https://t.co/8MHkvP8v6E",750,3601,174,12956
2415,1179547863577223168,10/03/2019,"Because of the courage and determination of folks like @GabbyGiffords and groups like @AMarch4OurLives, the fight for gun safety reform has gone from a cause to a movement.

We will end our gun violence epidemic — together. #2020GunSafety https://t.co/khPWpR0FOc",487,877,47,4352
2416,1179605744745758720,10/03/2019,"I will put the integrity of my whole career in public service to this nation up against President Trump's long record of lying, cheating, and stealing any day of the week. https://t.co/ABf0robBtr",2940,8227,542,48299
2417,1179813362739232768,10/03/2019,All the progress we've made on domestic violence and sexual assault has been because of people like Bonnie Campbell. Grateful for her kind words in reflecting on the history of the Violence Against Women Act. https://t.co/tROLeoy3Me,188,346,19,1582
2418,1179832237182742530,10/03/2019,We’re going to do more than just beat President Trump — we’re going to beat him like a drum. https://t.co/A09Dh7Uqmp,1682,2167,263,12936
2419,1179845362506448897,10/03/2019,"Mr. President, you cannot extort foreign governments to help you win re-election. It’s an abuse of power. It violates your oath of office. And it jeopardizes our national security. I know you want to rig the primary and pick your opponent, but I’m not going anywhere. https://t.co/LZQ8W3fmU6",3180,10760,711,55118
2420,1179875019209371648,10/03/2019,"You should need to pass a background check to buy a gun. Period.

I will enact universal background check legislation and close loopholes that allow guns to fall into the wrong hands.

Read my full plan to end gun violence: https://t.co/AbTUKdGwcV https://t.co/pEl8KBvwct",337,450,26,2563
2421,1179903959810617349,10/03/2019,"Our children should not have to worry about their safety at school. Enough is enough. We must take action to end our gun violence epidemic.

https://t.co/AbTUKdY7Bv https://t.co/FKVffIr49h",352,627,29,3763
2422,1179915284297191425,10/04/2019,The idea of Donald Trump attacking anyone’s integrity is a joke.,6071,18590,1402,140520
2423,1180131710551384066,10/04/2019,"I’m not surprised President Trump asked foreign governments for help to beat me and that his special interest friends are spending millions to attack me.

But we can't let the lies, smears, and distortions distract us from what's at stake in this election. https://t.co/RE9qQ59wHB",1468,4148,252,19807
2424,1180151199644946432,10/04/2019,"It's clear President Trump doesn't care about the farmers and manufacturers being crushed by his reckless trade war—just this week, 160 workers were laid off in the Quad Cities. Enough.

As president, I will end these failed policies and put American workers first. https://t.co/nwHvMTc3N9",605,1662,93,6673
2425,1180176254143778816,10/04/2019,"Extreme risk laws save lives. Period.

As president, I will incentivize states to adopt these important laws to help keep guns out of dangerous hands.

Read my full plan to end our gun violence epidemic: https://t.co/AbTUKdY7Bv https://t.co/gVurhsNdlO",227,220,28,906
2426,1180194280536707072,10/04/2019,"This is who Donald Trump is.

A president who abuses the power of the Oval Office to win re-election, turns his back on the fight for democracy in Hong Kong, and puts his own self-interest above the public good.

We have to show the world who we are. https://t.co/Bn24RHqQua",1479,5037,245,22109
2427,1180211734818279427,10/04/2019,Looking forward to joining @SEIU at the #UnionsForAll Summit this afternoon to talk about my plans to protect and strengthen America’s unions and rebuild the middle class. Tune in: https://t.co/gXE6IEZjvn,159,165,7,685
2428,1180232373880922120,10/04/2019,"It has been 219 days since the House passed the bipartisan universal background check bill. Every day since, @senatemajldr McConnell has refused to bring it up for a vote.

Enough. How many more Americans must die for Senate Republicans to stand up to the @NRA and take action?",908,5261,239,19509
2429,1180273897301655552,10/05/2019,"Health care is personal to me like it is for so many Americans. I promise you, as president, I will protect your family's health care as I would my own. https://t.co/BTS5MW1J7J",797,948,96,4866
2430,1180506681459040256,10/05/2019,"Roe v. Wade is the law of the land, and we must fight any and all attempts to overturn it. As president, I will codify Roe into law and ensure this choice remains between a woman and her doctor. https://t.co/kaJbYWcYhL",461,1116,91,5999
2431,1180519264257753088,10/05/2019,Donald Trump is the definition of corruption.,19383,22145,4006,148966
2432,1180549224485838848,10/05/2019,"We have a president who believes he is above the law and that there is no limit to his power.

He is wrong. We cannot let him get away with this.

Chip in to help us beat him like a drum: https://t.co/d6wGkKd85B https://t.co/Gf3fKwixVA",976,1861,111,9194
2433,1180570854251548672,10/05/2019,"If there are any angels in heaven, they are all male and female nurses. https://t.co/ImQGL8r04B",1831,1207,1151,7816
2434,1180588471091695616,10/05/2019,Donald Trump is the most corrupt president in modern history. https://t.co/EjfAKdivy7,2348,6131,497,33733
2435,1180612126131527680,10/05/2019,"President Trump is spending millions of dollars attacking me because he's scared I'll beat him.

But I’m not going anywhere. I won’t let Donald Trump choose the Democratic nominee. https://t.co/k2YNjnlfEU",11472,7982,1811,44333
2436,1180629993774338052,10/05/2019,"Obamacare was, and is, a big deal. It covered 20 million additional Americans, protects over 100 million with pre-existing conditions, and has saved lives.

We can’t afford to tear it down and start over. As president, I will protect and build on it. https://t.co/Wm7cm9sMEi",773,1646,94,6381
2437,1180653646142476288,10/06/2019,"Every day, more evidence is uncovered revealing that Trump is abusing the power of the presidency and is wholly unfit to be president. He is using the highest office in the land to advance his personal, political interests instead of the national interest.
https://t.co/NNpDITpwBV",1321,2947,194,12754
2438,1180653812081659906,10/06/2019,He does not understand the immense responsibility demanded of all those who hold the office of the president of the United States. He sees only the power – and how it can benefit just one person: Donald Trump.,91,304,9,1157
2439,1180653952347574273,10/06/2019,"Our first president, George Washington, famously could not tell a lie. Trump seemingly cannot tell the truth — about anything. He slanders anyone he sees as a threat. It's why is he is frantically pushing flat-out lies, debunked conspiracy theories and smears against me.",111,360,13,1359
2440,1180654090600226817,10/06/2019,"It’s the same cynical playbook he returns to again and again. But this time it won’t work, because the American people know me—and they know him. I will put the integrity of my whole career in public service to this nation up against Trump’s lack of integrity any day of the week.",101,299,12,1272
2441,1180654515302883329,10/06/2019,"While the House does its job on impeachment, I’m going to stay focused on what matters: improving the lives of Americans and fighting to ensure that the United States is once again the leader of the free world.",129,406,15,2484
2442,1180654653127692288,10/06/2019,"And to Trump and those who facilitate his abuses of power, and all the special interests funding his attacks against me: Please know that I’m not going anywhere. You won’t destroy me, and you won’t destroy my family. And come November 2020, I intend to beat you like a drum.",425,893,68,5580
2443,1180658582125080581,10/06/2019,"Every day it becomes clearer, we cannot give Donald Trump four more years in the White House. Stand with me, and together we can make him a one-term president: https://t.co/BKuXG8A15i",461,601,41,3291
2444,1180879135670857730,10/06/2019,"Jill and I are devastated to hear about last night’s shooting in Kansas City. No one should ever have to fear that they, or their loved ones, may not return home due to senseless violence.

We must come together as a country to put an end to these tragedies once and for all.",579,2042,108,14313
2445,1180887681913499648,10/06/2019,"It's clear who President Trump works for. He gave giant tax cuts to the super-wealthy and corporations. Now, he’s cutting food stamp funding for the 3rd time. It’s cruel.

No family should go hungry in America. https://t.co/sy6lGkp1bF",1072,4661,244,15003
2446,1180903546407010304,10/06/2019,"Our planet just experienced the hottest September on record — yet President Trump continues to dismiss the devastating effects of climate change. As president, I’ll address this grave threat and lead the world in addressing our climate emergency.
https://t.co/btVh7yDdgD",720,2056,108,9248
2447,1180914870805352448,10/06/2019,"No family should be struggling to make ends meet. American farmers are hurting as a result of President Trump’s broken promises — his trade war is reckless. 
 
As president, I’ll stand up to China and pursue a trade policy that prioritizes American workers.https://t.co/r2xsaneMlf",811,1475,109,5545
2448,1180917857242234883,10/06/2019,"In my experience, asking a foreign government to manufacture lies about your domestic political opponent is not “done all the time.” https://t.co/w8K8C17yUj",3374,7027,563,40904
2449,1180935003699580932,10/06/2019,Elena @De11eDonne is the pride of Delaware. Wishing her well as she recovers — we need more professional athletes like her sharing their support for inclusive sports. I'm looking forward to seeing her back on the court soon.,238,263,158,2009
2450,1180946076590886912,10/06/2019,President Trump continuously dishonors everything it means to hold the office of President of the United States of America. We must make him a one-term president.,4887,11871,822,79586
2451,1180965202482778112,10/06/2019,"If we stand together we can, and will, end our gun violence epidemic. Read my full plan to address this public health epidemic at https://t.co/AbTUKdGwcV.
https://t.co/SjcCZfVbK7",571,625,36,3071
2452,1181263417765548032,10/07/2019,"We cannot, and will not, stand for President Trump’s corruption. We will beat him like a drum.",8612,7221,1468,57947
2453,1181291857134919682,10/07/2019,"As president, I will make passing the Equality Act a top legislative priority. A Biden administration won’t rest until we truly achieve full equality, and everyone is treated with dignity and respect under the law.",192,295,17,1937
2454,1181291855780237314,10/07/2019,"This week, the Trump Administration is set to argue before the Supreme Court that it’s legal to discriminate against someone simply because of who they are or whom they love. It’s a dangerous attack on the civil rights of LGBTQ Americans and everything we stand for.",285,1005,40,4824
2455,1181291856480604160,10/07/2019,"A president should use the full might of the executive branch to secure justice, dignity, and safety for all. Instead, President Trump does the opposite — callously exerting his power over the most vulnerable.

We must send a clear message: We will not stand for this.",104,311,9,2068
2456,1181322054181761024,10/07/2019,"Today, I'm proud the campaign is launching Women for Biden. There's so much at stake in this election — and so much more work to do in the fight for women's health care, paychecks, safety, and families: https://t.co/ZYn4CXKuc1 https://t.co/54v5rS7XLD",724,806,115,3532
2457,1181336650602950657,10/07/2019,"Abuse of power is the defining characteristic of the Trump presidency.

Donald Trump has abused the foreign policy of the United States to extract personal, political favors from multiple countries.

We must stop him. https://t.co/5IojhccVq3",1742,5051,301,22107
2458,1181362319193976833,10/08/2019,"Firefighters and teachers should not pay a higher tax rate than the wealthiest in our country. As president, I will reverse President Trump’s tax cuts for the super-wealthy and create a tax code that works for the middle class.

It’s time we reward work, not just wealth.",1193,4214,188,29073
2459,1181612504365092864,10/08/2019,"A good education should be a reliable pathway to the middle class. But for too many, earning a credential or degree after high school comes with a mountain of debt or is out of reach altogether.

Today, I’m releasing my plan to change that: https://t.co/lU9sfUkPUG",162,237,20,1155
2460,1181612505115873280,10/08/2019,".@DrBiden calls community colleges America’s best kept secret — she's right. A Biden administration will invest in these institutions, providing every American with two years of community college or other high-quality training programs without debt.",16,46,2,187
2461,1181612505996627970,10/08/2019,"A Biden administration will take concrete action to address the student debt crisis in our country. We will expand access to Pell Grants, more than halve income-based payments on undergraduate federal student loans, and make student loan forgiveness work for public servants.",21,57,1,297
2462,1181612506726506497,10/08/2019,"Historically Black Colleges and Universities and Minority-Serving Institutions play a vital role in our communities. A Biden administration will invest $70 billion in these institutions to improve affordability, build high tech labs and facilities, and support student success.",54,116,7,491
2463,1181612507397537792,10/08/2019,"We will make historic investments in education and training to ensure every American has a reliable path to the middle class—regardless of their parents’ income or the color of their skin.

Wondering how the plan will benefit you? Take the quiz: https://t.co/ba2juUMDUk https://t.co/eBrukAxvzw",50,96,8,301
2464,1181625805513773057,10/08/2019,"No one should live in fear of being fired because of who they are or whom they love. We must stand up to President Trump’s relentless attacks on LGBTQ rights and continue the fight for full equality—because every American deserves to live open, proud, and free. #RiseUpOct8",544,2961,108,17527
2465,1181638272419803136,10/08/2019,President Trump must stop stonewalling Congress and fully cooperate with the investigations. The American people deserve the truth. https://t.co/WhO9offwUN,1169,1808,132,10075
2466,1181673117225115648,10/08/2019,Jill and I wish Jewish communities around the world an easy fast as they gather to observe Yom Kippur. The Day of Atonement is an important reminder of the obligation we all share to reflect on our actions and recommit to our values in the year ahead. L’Shana Tovah.,159,535,19,4237
2467,1181712124197736448,10/08/2019,"In public and in private, President Trump has asked foreign governments to interfere in our elections on his behalf. It is an abuse of power. We cannot let him get away with it.

Chip in to our Trump Rapid Response Fund to help us respond: https://t.co/1mJbMuzbH0 https://t.co/vPYBDxo3Nz",723,1294,79,5309
2468,1181724707072040960,10/09/2019,"I have spent my entire career fighting the abuse of power.

Donald Trump has spent his entire career abusing his power.",4132,11688,802,83704
2469,1181738548426416130,10/09/2019,"Jill and I send our best wishes to those taking part in the Hindu festival of Navratri. As the nine days of celebration come to a close, let us remain optimistic of the triumph of good over evil and the opportunity of new beginnings.",287,679,54,5573
2470,1181970371878277121,10/09/2019,"This afternoon, I’ll be speaking about President Trump’s abuse of power and the grave threat he poses to our democracy. Tune in at 12:45 PM ET to watch live. https://t.co/PNjixxCxrn",673,792,80,3397
2471,1181979945599455232,10/09/2019,I’m about to take the stage in New Hampshire to discuss the grave threat Donald Trump poses to our democracy and the action we must take. Tune in now: https://t.co/PNjixxCxrn,2993,514,195,2255
2472,1181984733162590215,10/09/2019,Join me now as I take the stage: https://t.co/xQ62JANeIt,415,558,56,2248
2473,1181997336052080647,10/09/2019,"Thanks for watching. Stop stonewalling the Congress. Honor your oath. Respect the Constitution.

And speaking of taxpayers, I’ve released 21 years of my tax returns. You? https://t.co/CrqOQG8YXb",4245,18791,1285,108787
2474,1181999504498843648,10/09/2019,"With his words and with his actions, President Trump has indicted himself.

He should be impeached.",2400,8300,442,60214
2475,1182005917602201600,10/09/2019,"Every day Donald Trump is in the White House, he poses a grave threat to our democracy. We must make him a one-term president.

Help us defeat him by pitching in to our Beat Trump Fund before midnight: https://t.co/wNHtfGmXsv",453,610,38,3841
2476,1182019902204334080,10/09/2019,"Two days ago, Trump impulsively gave Turkey a green light to invade Syria, blindsiding our military. Today, we see the consequences—Turkish forces attacking the fighters that helped us take on ISIS. It’s a betrayal, takes pressure off the terrorist threat, &amp; leaves us less safe.",1367,7320,337,31231
2477,1182028458735497216,10/09/2019,"To preserve our Constitution, our democracy, and our basic integrity — Donald Trump should be impeached. https://t.co/fa14AGZdW9",990,2392,165,10342
2478,1182041117640003584,10/09/2019,President Trump sees no limit to his power. He believes he can — and will — get away with anything he does. https://t.co/wxCjXIubfM,1349,1285,151,5688
2479,1182044179192598528,10/09/2019,"Last night, history was made in the birthplace of the civil rights movement, when Steven Reed became the first African American mayor of Montgomery.",138,478,5,3472
2480,1182044180245352450,10/09/2019,"Only a little farther north, Timothy Ragland won his race to become both the youngest and first African American mayor of Talladega. I'm confident they will serve the people of Alabama well.",100,299,10,1971
2481,1182073253889622018,10/09/2019,"Like every bully, President Trump is lashing out because he’s afraid. He’s afraid of how badly I will beat him next November.

Let’s make his worst fear a reality: https://t.co/a9zec0IrRf https://t.co/kjrK3mzzjk",1768,2359,239,13408
2482,1182103452790509573,10/10/2019,"President Trump has decided that we don't have the power or the political will to hold him accountable. He's not just testing us — he's laughing at us.

We must prove him wrong. He must be impeached. https://t.co/4ahsVPiqxX",1709,4928,289,25248
2483,1182304779692691456,10/10/2019,"In full view of the American people, Donald Trump has violated his oath of office and betrayed this nation. He must be impeached. https://t.co/ivRAqnHHZb",1984,8045,512,36330
2484,1182340902129487877,10/10/2019,Donald Trump sold out the Syrian Democratic Forces — the courageous Kurds and Arabs who fought with us to smash ISIS's caliphate — and he betrayed a key local ally in the fight against terrorism. https://t.co/VWJDpISjy2,418,1959,101,7523
2485,1182340903261868033,10/10/2019,"But that's not all — he betrayed our brave troops, who sacrificed alongside them. He betrayed our word as a nation — raising doubts among our allies around the world about America's security commitments.",126,754,18,4257
2486,1182340904780218368,10/10/2019,"Trump made this decision on a whim, after a phone call with Turkish President Erdogan. There was no process. No consultation with our military, our diplomats, or our allies. Trump got rolled, plain and simple, because he has no idea what he's doing.",311,1189,64,5498
2487,1182351336299302912,10/10/2019,President Trump picked a fight with the wrong guy. https://t.co/5s7izCLSzt,2457,2054,290,12086
2488,1182374992274579457,10/10/2019,I sat down with @MaraKeisling of the @NCTEActionFund to discuss the progress we’ve made on LGBTQ rights and the work that remains. Transgender equality is the civil rights issue of our time—I won’t stop fighting until everyone is treated with the dignity and respect they deserve. https://t.co/zaLAdKWBrV,157,182,19,694
2489,1182435138300530688,10/10/2019,Americans should decide American elections. Period. https://t.co/oc5HavIiuf,681,1114,87,6562
2490,1182440674806788098,10/10/2019,"For all the hard-won progress we've made in the fight for LGBTQ equality, we're not done — not nearly.

We must stand up to President Trump's dangerous attacks on the rights of the LGBTQ community and continue to fight for full equality. https://t.co/Wtxpczcawj",433,720,55,3257
2491,1182442688030937089,10/10/2019,Looking forward to joining @AndersonCooper at tonight’s #EqualityTownHall to discuss the work that remains in the fight for LGBTQ rights. Tune in to CNN at 8PM ET to watch live.,170,126,10,761
2492,1182457032638631936,10/11/2019,There is no distinction between mental health and physical health — it’s health. Period. We've got to combat the stigma and ensure everyone has access to the care they need and deserve. #WorldMentalHealthDay,425,1783,84,10000
2493,1182473893841260544,10/11/2019,We have to make sure that no hospital or health care provider can discriminate against someone simply because of who they are or whom they love. #EqualityTownHall https://t.co/bVgmfgSA06,444,533,37,2607
2494,1182501072734183426,10/11/2019,Honored to be asked a question at tonight's #EqualityTownHall by my friend Judy Shepard. It was a privilege to work with her to secure the passage of legislation that extended our hate crimes laws to crimes based on sexual orientation and gender identity.,227,330,14,2350
2495,1182504092817444865,10/11/2019,"I spent my night at the HRC forum talking about the fundamental respect every human being deserves. You spent yours showing how little respect for anyone else you have. America is so much stronger than your weakness, @realDonaldTrump.",3340,7978,569,51756
2496,1182688558672498689,10/11/2019,"Using religion or culture to discriminate against or demonize LGBTQ individuals is never justified—not anywhere in the world.

I will send a clear message from the top of our government: prejudice is prejudice, inhumanity is inhumanity, and the U.S. will not stand for it. https://t.co/HUMcFVSSfA",368,737,55,4032
2497,1182699418698559488,10/11/2019,LGBTQ rights are human rights. Uganda's proposed new law is inhumane. Using religion or culture to license discrimination is never justifiable. Period. https://t.co/m54xkTraqm,251,472,63,2026
2498,1182699419696799747,10/11/2019,"To LGBTQ people suffering persecution anywhere: the American people are on your side. And as president, I will ensure the U.S. leads the world to defend human rights for all.",162,207,19,1345
2499,1182709950096777216,10/11/2019,Today is a reminder to every girl on the planet: nothing is beyond your capacity or capability. And all of us must work to ensure that girls around the world have the chance to participate fully in society and that their rights are respected. #DayoftheGirl,558,1446,86,8772
2500,1182732850237304833,10/11/2019,"Living open and proud is a daily act of bravery — bravery that resides in the heart of every single LGBTQ individual.

To those who have come out and to those who haven’t, know that I’m proud of you. You are loved and you are accepted just as you are. #ComingOutDay",359,824,58,5375
2501,1182747194572460032,10/11/2019,"Let me make something clear to President Trump: I’m not going anywhere.

You’re not going to destroy me. And you’re not going to destroy my family. I don’t care how dirty the attacks get.",12981,10417,2507,77682
2502,1182789222505308162,10/11/2019,"Our planet is at a critical moment — and if we re-elect Donald Trump, it may never recover.

On day one, I’ll take action to reverse the damage done by this administration and put America on track to lead the world in addressing the climate emergency. https://t.co/LP25Ii1xA2",1230,1723,134,10061
2503,1183052204481171461,10/12/2019,"We believe Americans should decide American elections. But Trump will do anything to get re-elected, including violating the most basic norms of our democracy. It's dangerous.

We cannot give him four more years in the White House.",3402,6829,512,43139
2504,1183079887134957569,10/12/2019,"President Trump believes he can and will get away with anything he does. We all laughed when he said he could stand in the middle of 5th Avenue and shoot someone and get away with it.

Now, he is shooting holes in our Constitution. We cannot let him get away with it.",1630,4106,236,22130
2505,1183116097450663939,10/12/2019,"I was proud to work with Matthew’s parents, Judy and Dennis, to extend our hate crimes law to cover sexual orientation and gender identity. But there’s still more work to be done — we can’t rest until every single American can live open and proud without fear.",121,357,14,2767
2506,1183116096896937984,10/12/2019,"21 years ago, Matthew Shepard passed away after a brutal anti-gay hate crime — an attack that shook the conscience of our nation. As we honor his memory, we must remember that members of the LGBTQ community — especially trans women of color — are still targeted with violence.",271,993,33,5949
2507,1183136509785821184,10/12/2019,"President Trump's attacks on Congresswoman Omar and Somali refugees have no place in our nation — let alone the White House.

A president should unite us around our shared goals and lift us up, not stoke the flames of hatred and tear us down. https://t.co/WpWikGYt4b",1947,5064,293,26668
2508,1183155384158052352,10/12/2019,Immigrants have always made us stronger as a nation — our diversity has always been our greatest strength. Donald Trump doesn’t get that. https://t.co/DjftXcvs09,866,1545,123,6636
2509,1183170484269174784,10/13/2019,"A good education should be a reliable pathway to the middle class—not saddle you with mountains of debt. My new plan will provide two years of community college without debt, double Pell grants, invest $50 billion in workforce training programs, and more. https://t.co/lU9sfUkPUG",563,608,53,3180
2510,1183173893055533058,10/13/2019,@SarahEMcBride @MaraKeisling @NCTEActionFund Thanks Sarah. I'm proud of you and so is Beau.,6,9,0,57
2511,1183432316426829825,10/13/2019,"The devastating effects of gun violence don’t end when the shooting is over—survivors may face mental health and substance use disorders in the months and years that follow.

Enough is enough. We must end this epidemic. https://t.co/RPDUEeRTyd",490,860,40,3793
2512,1183465897446563845,10/13/2019,"I’m about to take the stage at the @UFCW Presidential Forum in Iowa, where I’ll discuss my plans to strengthen America’s unions. Tune in to watch live: https://t.co/0Ail0AXGgA",334,226,21,1200
2513,1183487825016213506,10/13/2019,"Thank you, @UFCW! I promise you won’t have a better ally in the White House if I’m president. I’m a union guy and always have been. Together, we can restore the soul of this nation. https://t.co/Cmutbywwth",201,253,16,1267
